,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam3:e868e738841c,AirBeam3:e868e738841c,AirBeam3:e868e738841c,AirBeam3:e868e738841c,AirBeam3:e868e738841c
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam3-F,AirBeam3-PM1,AirBeam3-PM10,AirBeam3-PM2.5,AirBeam3-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
517,Late morning,2026-02-05T10:53:01.000,43.664826164,-79.392534435,55.0,2.0,2.0,2.0,20.0
518,Late morning,2026-02-05T10:53:02.000,43.664837835,-79.392540908,55.0,2.0,2.0,2.0,20.0
519,Late morning,2026-02-05T10:53:03.000,43.664837835,-79.392540908,55.0,2.0,2.0,2.0,20.0
520,Late morning,2026-02-05T10:53:04.000,43.664866556,-79.392556334,55.0,2.0,2.0,2.0,20.0
521,Late morning,2026-02-05T10:53:05.000,43.664873495,-79.392567663,55.0,2.0,2.0,2.0,20.0
522,Late morning,2026-02-05T10:53:06.000,43.664873495,-79.392567663,55.0,2.0,2.0,2.0,20.0
523,Late morning,2026-02-05T10:53:07.000,43.664894025,-79.392583119,55.0,1.0,1.0,1.0,20.0
524,Late morning,2026-02-05T10:53:08.000,43.664906492,-79.392590447,55.0,1.0,1.0,1.0,20.0
525,Late morning,2026-02-05T10:53:09.000,43.664918131,-79.392593424,55.0,1.0,1.0,1.0,20.0
526,Late morning,2026-02-05T10:53:10.000,43.664932906,-79.392596454,55.0,1.0,1.0,1.0,20.0
527,Late morning,2026-02-05T10:53:11.000,43.664947521,-79.392598499,55.0,1.0,1.0,1.0,20.0
528,Late morning,2026-02-05T10:53:12.000,43.664958522,-79.392602671,54.0,3.0,4.0,3.0,20.0
529,Late morning,2026-02-05T10:53:13.000,43.664973568,-79.392607413,54.0,3.0,4.0,3.0,20.0
530,Late morning,2026-02-05T10:53:14.000,43.664984319,-79.392610722,54.0,3.0,4.0,3.0,20.0
531,Late morning,2026-02-05T10:53:15.000,43.664995407,-79.392617667,54.0,3.0,4.0,3.0,20.0
532,Late morning,2026-02-05T10:53:16.000,43.665003647,-79.392624038,54.0,3.0,4.0,3.0,20.0
533,Late morning,2026-02-05T10:53:17.000,43.665015564,-79.392632327,54.0,3.0,4.0,3.0,20.0
534,Late morning,2026-02-05T10:53:18.000,43.665025161,-79.392634526,54.0,2.0,2.0,2.0,20.0
535,Late morning,2026-02-05T10:53:19.000,43.665036533,-79.392641654,54.0,1.0,1.0,1.0,20.0
536,Late morning,2026-02-05T10:53:20.000,43.665047225,-79.392647614,54.0,1.0,1.0,1.0,20.0
537,Late morning,2026-02-05T10:53:21.000,43.665054419,-79.392655411,54.0,1.0,1.0,1.0,20.0
538,Late morning,2026-02-05T10:53:22.000,43.665071394,-79.392660725,54.0,1.0,1.0,1.0,20.0
539,Late morning,2026-02-05T10:53:23.000,43.665082814,-79.39266627,54.0,2.0,2.0,2.0,20.0
540,Late morning,2026-02-05T10:53:24.000,43.665097195,-79.39266652,54.0,2.0,2.0,2.0,20.0
541,Late morning,2026-02-05T10:53:25.000,43.665108028,-79.392672354,54.0,2.0,2.0,2.0,20.0
542,Late morning,2026-02-05T10:53:26.000,43.665119341,-79.392677596,54.0,2.0,2.0,2.0,20.0
543,Late morning,2026-02-05T10:53:27.000,43.665131463,-79.392682929,54.0,2.0,2.0,2.0,20.0
544,Late morning,2026-02-05T10:53:28.000,43.665143428,-79.392688288,54.0,2.0,2.0,2.0,20.0
545,Late morning,2026-02-05T10:53:29.000,43.665153244,-79.392694413,54.0,2.0,2.0,2.0,20.0
546,Late morning,2026-02-05T10:53:30.000,43.665164913,-79.3926953,54.0,2.0,2.0,2.0,20.0
547,Late morning,2026-02-05T10:53:31.000,43.66517698,-79.392698735,54.0,3.0,4.0,3.0,20.0
548,Late morning,2026-02-05T10:53:32.000,43.665189153,-79.392700595,54.0,3.0,4.0,3.0,20.0
549,Late morning,2026-02-05T10:53:33.000,43.665200175,-79.392701787,54.0,2.0,2.0,2.0,20.0
550,Late morning,2026-02-05T10:53:34.000,43.665212197,-79.392705251,54.0,2.0,2.0,2.0,20.0
551,Late morning,2026-02-05T10:53:35.000,43.665221451,-79.392717345,54.0,2.0,2.0,2.0,20.0
552,Late morning,2026-02-05T10:53:36.000,43.665232346,-79.392722234,54.0,3.0,4.0,3.0,20.0
553,Late morning,2026-02-05T10:53:37.000,43.665242439,-79.392728009,54.0,3.0,4.0,3.0,20.0
554,Late morning,2026-02-05T10:53:38.000,43.665252291,-79.392732557,54.0,2.0,2.0,2.0,21.0
555,Late morning,2026-02-05T10:53:39.000,43.665266361,-79.392737766,54.0,2.0,2.0,2.0,21.0
556,Late morning,2026-02-05T10:53:40.000,43.665277369,-79.392740989,53.0,2.0,2.0,2.0,21.0
557,Late morning,2026-02-05T10:53:41.000,43.66528947,-79.392744056,53.0,2.0,2.0,2.0,21.0
558,Late morning,2026-02-05T10:53:42.000,43.665302644,-79.39274582,53.0,2.0,2.0,2.0,21.0
559,Late morning,2026-02-05T10:53:43.000,43.665316004,-79.392752137,53.0,3.0,4.0,3.0,21.0
560,Late morning,2026-02-05T10:53:44.000,43.665326705,-79.392757866,53.0,3.0,4.0,3.0,21.0
561,Late morning,2026-02-05T10:53:45.000,43.665337881,-79.392762953,53.0,3.0,4.0,3.0,21.0
562,Late morning,2026-02-05T10:53:46.000,43.665350133,-79.392770912,53.0,3.0,4.0,3.0,21.0
563,Late morning,2026-02-05T10:53:47.000,43.665361319,-79.392777942,53.0,3.0,4.0,3.0,21.0
564,Late morning,2026-02-05T10:53:48.000,43.665372366,-79.392784607,53.0,3.0,4.0,3.0,21.0
565,Late morning,2026-02-05T10:53:49.000,43.665375692,-79.392795171,53.0,3.0,4.0,3.0,21.0
566,Late morning,2026-02-05T10:53:50.000,43.665374099,-79.392815211,53.0,2.0,2.0,2.0,21.0
567,Late morning,2026-02-05T10:53:51.000,43.665371922,-79.392842003,53.0,2.0,2.0,2.0,21.0
568,Late morning,2026-02-05T10:53:52.000,43.665365982,-79.392859241,53.0,2.0,2.0,2.0,21.0
569,Late morning,2026-02-05T10:53:53.000,43.665359909,-79.392875067,53.0,2.0,2.0,2.0,21.0
570,Late morning,2026-02-05T10:53:54.000,43.665355113,-79.392889783,53.0,2.0,2.0,2.0,21.0
571,Late morning,2026-02-05T10:53:55.000,43.665353144,-79.392904166,53.0,2.0,2.0,2.0,21.0
572,Late morning,2026-02-05T10:53:56.000,43.665346988,-79.392926291,53.0,2.0,2.0,2.0,21.0
573,Late morning,2026-02-05T10:53:57.000,43.665339629,-79.392938603,53.0,2.0,2.0,2.0,21.0
574,Late morning,2026-02-05T10:53:58.000,43.665334844,-79.392956757,53.0,1.0,1.0,1.0,21.0
575,Late morning,2026-02-05T10:53:59.000,43.665328906,-79.392975244,53.0,1.0,1.0,1.0,21.0
576,Late morning,2026-02-05T10:54:00.000,43.665323778,-79.392993272,53.0,1.0,1.0,1.0,21.0
577,Late morning,2026-02-05T10:54:01.000,43.665316525,-79.393008734,53.0,1.0,1.0,1.0,21.0
578,Late morning,2026-02-05T10:54:02.000,43.665310131,-79.393021879,53.0,1.0,1.0,1.0,21.0
579,Late morning,2026-02-05T10:54:03.000,43.665304863,-79.393036408,53.0,2.0,2.0,2.0,21.0
580,Late morning,2026-02-05T10:54:04.000,43.665295518,-79.393044588,53.0,2.0,2.0,2.0,21.0
581,Late morning,2026-02-05T10:54:05.000,43.665292148,-79.393061627,53.0,2.0,2.0,2.0,21.0
582,Late morning,2026-02-05T10:54:06.000,43.665287319,-79.393080441,53.0,3.0,4.0,3.0,21.0
583,Late morning,2026-02-05T10:54:07.000,43.665283725,-79.393098228,53.0,3.0,4.0,3.0,21.0
584,Late morning,2026-02-05T10:54:08.000,43.665279415,-79.393113869,53.0,3.0,4.0,3.0,21.0
585,Late morning,2026-02-05T10:54:09.000,43.665274793,-79.393128164,52.0,3.0,4.0,3.0,21.0
586,Late morning,2026-02-05T10:54:10.000,43.665270081,-79.393146419,52.0,3.0,4.0,3.0,21.0
587,Late morning,2026-02-05T10:54:11.000,43.6652678,-79.393163915,52.0,3.0,4.0,3.0,21.0
588,Late morning,2026-02-05T10:54:12.000,43.665262276,-79.393178745,52.0,3.0,4.0,3.0,21.0
589,Late morning,2026-02-05T10:54:13.000,43.665254292,-79.393194757,52.0,3.0,4.0,3.0,21.0
590,Late morning,2026-02-05T10:54:14.000,43.665249648,-79.393210107,52.0,3.0,4.0,3.0,21.0
591,Late morning,2026-02-05T10:54:15.000,43.665245125,-79.393227425,52.0,3.0,4.0,3.0,21.0
592,Late morning,2026-02-05T10:54:16.000,43.665240534,-79.3932457,52.0,3.0,4.0,3.0,21.0
593,Late morning,2026-02-05T10:54:17.000,43.665237833,-79.393263241,52.0,3.0,4.0,3.0,21.0
594,Late morning,2026-02-05T10:54:18.000,43.665233289,-79.393284962,52.0,3.0,4.0,3.0,21.0
595,Late morning,2026-02-05T10:54:19.000,43.665229194,-79.39330638,52.0,2.0,2.0,2.0,21.0
596,Late morning,2026-02-05T10:54:20.000,43.665224426,-79.393316956,52.0,2.0,2.0,2.0,21.0
597,Late morning,2026-02-05T10:54:21.000,43.665220316,-79.393336197,52.0,2.0,2.0,2.0,21.0
598,Late morning,2026-02-05T10:54:22.000,43.665218269,-79.393342716,52.0,2.0,2.0,2.0,22.0
599,Late morning,2026-02-05T10:54:23.000,43.665212356,-79.39336507,52.0,2.0,2.0,2.0,22.0
600,Late morning,2026-02-05T10:54:24.000,43.665211418,-79.393384063,52.0,2.0,2.0,2.0,22.0
601,Late morning,2026-02-05T10:54:25.000,43.665206567,-79.393402349,52.0,2.0,2.0,2.0,22.0
602,Late morning,2026-02-05T10:54:26.000,43.665203612,-79.39342275,52.0,2.0,2.0,2.0,22.0
603,Late morning,2026-02-05T10:54:27.000,43.665203362,-79.393429402,52.0,2.0,2.0,2.0,22.0
604,Late morning,2026-02-05T10:54:28.000,43.665197428,-79.393450122,52.0,2.0,2.0,2.0,22.0
605,Late morning,2026-02-05T10:54:29.000,43.665192326,-79.393468156,52.0,1.0,1.0,1.0,22.0
606,Late morning,2026-02-05T10:54:30.000,43.665196976,-79.393473594,52.0,1.0,1.0,1.0,22.0
607,Late morning,2026-02-05T10:54:31.000,43.665189604,-79.393494306,52.0,2.0,2.0,2.0,22.0
608,Late morning,2026-02-05T10:54:32.000,43.665181898,-79.39351443,52.0,1.0,1.0,1.0,22.0
609,Late morning,2026-02-05T10:54:33.000,43.665172558,-79.393536851,52.0,1.0,1.0,1.0,22.0
610,Late morning,2026-02-05T10:54:34.000,43.665170002,-79.393543732,52.0,1.0,1.0,1.0,22.0
611,Late morning,2026-02-05T10:54:35.000,43.665163782,-79.393553997,52.0,2.0,2.0,2.0,22.0
612,Late morning,2026-02-05T10:54:36.000,43.665154397,-79.393572454,51.0,2.0,2.0,2.0,22.0
613,Late morning,2026-02-05T10:54:37.000,43.665147259,-79.393588412,51.0,2.0,2.0,2.0,22.0
614,Late morning,2026-02-05T10:54:38.000,43.665141393,-79.393605453,51.0,2.0,2.0,2.0,22.0
615,Late morning,2026-02-05T10:54:39.000,43.665138937,-79.393611943,51.0,2.0,2.0,2.0,22.0
616,Late morning,2026-02-05T10:54:40.000,43.665132611,-79.393618782,51.0,2.0,2.0,2.0,22.0
617,Late morning,2026-02-05T10:54:41.000,43.665115176,-79.393648305,51.0,2.0,2.0,2.0,22.0
618,Late morning,2026-02-05T10:54:42.000,43.665103285,-79.393667562,51.0,2.0,2.0,2.0,22.0
619,Late morning,2026-02-05T10:54:43.000,43.665096844,-79.393681648,51.0,2.0,2.0,2.0,22.0
620,Late morning,2026-02-05T10:54:44.000,43.665087833,-79.393699164,51.0,1.0,1.0,1.0,22.0
621,Late morning,2026-02-05T10:54:45.000,43.665077671,-79.393717294,51.0,1.0,1.0,1.0,22.0
622,Late morning,2026-02-05T10:54:46.000,43.665065747,-79.393735025,51.0,1.0,1.0,1.0,23.0
623,Late morning,2026-02-05T10:54:47.000,43.665054193,-79.393744391,51.0,2.0,2.0,2.0,23.0
624,Late morning,2026-02-05T10:54:48.000,43.66504436,-79.393747231,51.0,2.0,2.0,2.0,23.0
625,Late morning,2026-02-05T10:54:49.000,43.665028935,-79.393755608,51.0,2.0,2.0,2.0,23.0
626,Late morning,2026-02-05T10:54:50.000,43.665014962,-79.393763243,51.0,2.0,2.0,2.0,23.0
627,Late morning,2026-02-05T10:54:51.000,43.66500393,-79.393762233,51.0,2.0,2.0,2.0,23.0
628,Late morning,2026-02-05T10:54:52.000,43.664994382,-79.393760349,51.0,2.0,2.0,2.0,23.0
629,Late morning,2026-02-05T10:54:53.000,43.664981282,-79.393768374,51.0,2.0,2.0,2.0,23.0
630,Late morning,2026-02-05T10:54:54.000,43.664965169,-79.393769903,51.0,2.0,2.0,2.0,23.0
631,Late morning,2026-02-05T10:54:55.000,43.664951568,-79.393763792,51.0,2.0,2.0,2.0,23.0
632,Late morning,2026-02-05T10:54:56.000,43.664945332,-79.393741327,51.0,1.0,1.0,1.0,23.0
633,Late morning,2026-02-05T10:54:57.000,43.66493809,-79.393716277,51.0,2.0,2.0,2.0,23.0
634,Late morning,2026-02-05T10:54:58.000,43.664929585,-79.393698332,51.0,2.0,2.0,2.0,23.0
635,Late morning,2026-02-05T10:54:59.000,43.664923034,-79.393679117,51.0,3.0,4.0,3.0,23.0
636,Late morning,2026-02-05T10:55:00.000,43.664919255,-79.393664426,51.0,3.0,4.0,3.0,23.0
637,Late morning,2026-02-05T10:55:01.000,43.664914509,-79.393653068,51.0,3.0,4.0,3.0,23.0
638,Late morning,2026-02-05T10:55:02.000,43.664909989,-79.393635281,51.0,3.0,4.0,3.0,23.0
639,Late morning,2026-02-05T10:55:03.000,43.664904457,-79.39362214,51.0,3.0,4.0,3.0,23.0
640,Late morning,2026-02-05T10:55:04.000,43.664898388,-79.393602498,51.0,3.0,4.0,3.0,23.0
641,Late morning,2026-02-05T10:55:05.000,43.664890077,-79.393584164,51.0,3.0,4.0,3.0,23.0
642,Late morning,2026-02-05T10:55:06.000,43.664883835,-79.393567118,51.0,3.0,4.0,3.0,23.0
643,Late morning,2026-02-05T10:55:07.000,43.664878573,-79.393551758,50.0,3.0,4.0,3.0,23.0
644,Late morning,2026-02-05T10:55:08.000,43.664870831,-79.393531049,50.0,3.0,4.0,3.0,23.0
645,Late morning,2026-02-05T10:55:09.000,43.664863032,-79.393511175,50.0,3.0,4.0,3.0,23.0
646,Late morning,2026-02-05T10:55:10.000,43.664857145,-79.393496567,50.0,3.0,4.0,3.0,23.0
647,Late morning,2026-02-05T10:55:11.000,43.664852025,-79.393484756,50.0,3.0,4.0,3.0,23.0
648,Late morning,2026-02-05T10:55:12.000,43.664846272,-79.393471229,50.0,3.0,4.0,3.0,23.0
649,Late morning,2026-02-05T10:55:13.000,43.664835673,-79.393449896,50.0,3.0,4.0,3.0,23.0
650,Late morning,2026-02-05T10:55:14.000,43.664831095,-79.393440167,50.0,3.0,4.0,3.0,23.0
651,Late morning,2026-02-05T10:55:15.000,43.664824842,-79.393430759,50.0,3.0,4.0,3.0,23.0
652,Late morning,2026-02-05T10:55:16.000,43.664818637,-79.393415972,50.0,3.0,4.0,3.0,23.0
653,Late morning,2026-02-05T10:55:17.000,43.664808594,-79.393397036,50.0,3.0,4.0,3.0,23.0
654,Late morning,2026-02-05T10:55:18.000,43.664803769,-79.393383654,50.0,3.0,4.0,3.0,23.0
655,Late morning,2026-02-05T10:55:19.000,43.664796827,-79.393365555,50.0,2.0,2.0,2.0,23.0
656,Late morning,2026-02-05T10:55:20.000,43.664792656,-79.393354738,50.0,2.0,2.0,2.0,23.0
657,Late morning,2026-02-05T10:55:21.000,43.66478616,-79.393336316,50.0,2.0,2.0,2.0,23.0
658,Late morning,2026-02-05T10:55:22.000,43.664777791,-79.393312691,50.0,2.0,2.0,2.0,23.0
659,Late morning,2026-02-05T10:55:23.000,43.664770735,-79.393299073,50.0,2.0,2.0,2.0,23.0
660,Late morning,2026-02-05T10:55:24.000,43.664768861,-79.393286733,50.0,2.0,2.0,2.0,23.0
661,Late morning,2026-02-05T10:55:25.000,43.664763748,-79.393269105,50.0,2.0,2.0,2.0,23.0
662,Late morning,2026-02-05T10:55:26.000,43.664762243,-79.393249184,50.0,1.0,1.0,1.0,23.0
663,Late morning,2026-02-05T10:55:27.000,43.664760823,-79.393234232,50.0,1.0,1.0,1.0,23.0
664,Late morning,2026-02-05T10:55:28.000,43.664756685,-79.393221123,50.0,1.0,1.0,1.0,23.0
665,Late morning,2026-02-05T10:55:29.000,43.664751703,-79.393205749,50.0,2.0,2.0,2.0,23.0
666,Late morning,2026-02-05T10:55:30.000,43.664747757,-79.393189247,50.0,2.0,2.0,2.0,23.0
667,Late morning,2026-02-05T10:55:31.000,43.664744703,-79.393176068,50.0,2.0,2.0,2.0,23.0
668,Late morning,2026-02-05T10:55:32.000,43.664739117,-79.393156498,50.0,2.0,2.0,2.0,23.0
669,Late morning,2026-02-05T10:55:33.000,43.664732886,-79.393134578,50.0,2.0,2.0,2.0,23.0
670,Late morning,2026-02-05T10:55:34.000,43.664727295,-79.393117401,50.0,3.0,4.0,3.0,23.0
671,Late morning,2026-02-05T10:55:35.000,43.664722028,-79.393101217,50.0,3.0,4.0,3.0,23.0
672,Late morning,2026-02-05T10:55:36.000,43.664717277,-79.393086621,50.0,2.0,2.0,2.0,23.0
673,Late morning,2026-02-05T10:55:37.000,43.66471112,-79.393067707,50.0,2.0,2.0,2.0,23.0
674,Late morning,2026-02-05T10:55:38.000,43.664707261,-79.393055978,50.0,2.0,2.0,2.0,23.0
675,Late morning,2026-02-05T10:55:39.000,43.664700197,-79.393034509,50.0,2.0,2.0,2.0,23.0
676,Late morning,2026-02-05T10:55:40.000,43.664696323,-79.393022734,50.0,2.0,2.0,2.0,23.0
677,Late morning,2026-02-05T10:55:41.000,43.664691038,-79.393006672,50.0,2.0,2.0,2.0,23.0
678,Late morning,2026-02-05T10:55:42.000,43.664687093,-79.392994878,50.0,2.0,2.0,2.0,23.0
679,Late morning,2026-02-05T10:55:43.000,43.664683988,-79.392985597,50.0,1.0,1.0,1.0,23.0
680,Late morning,2026-02-05T10:55:44.000,43.664679155,-79.392971151,50.0,2.0,2.0,2.0,23.0
681,Late morning,2026-02-05T10:55:45.000,43.664675681,-79.392960769,49.0,3.0,4.0,3.0,23.0
682,Late morning,2026-02-05T10:55:46.000,43.664670362,-79.392944871,49.0,3.0,4.0,3.0,23.0
683,Late morning,2026-02-05T10:55:47.000,43.66466311,-79.392923198,49.0,3.0,4.0,3.0,23.0
684,Late morning,2026-02-05T10:55:48.000,43.664657255,-79.392905697,49.0,3.0,4.0,3.0,23.0
685,Late morning,2026-02-05T10:55:49.000,43.664651026,-79.392887124,49.0,3.0,4.0,3.0,23.0
686,Late morning,2026-02-05T10:55:50.000,43.664645147,-79.392869621,49.0,3.0,4.0,3.0,23.0
687,Late morning,2026-02-05T10:55:51.000,43.664641921,-79.392857238,49.0,3.0,4.0,3.0,23.0
688,Late morning,2026-02-05T10:55:52.000,43.664634872,-79.392839027,49.0,3.0,4.0,3.0,23.0
689,Late morning,2026-02-05T10:55:53.000,43.664628512,-79.392820092,49.0,3.0,4.0,3.0,23.0
690,Late morning,2026-02-05T10:55:54.000,43.664622676,-79.392802698,49.0,3.0,4.0,3.0,23.0
691,Late morning,2026-02-05T10:55:55.000,43.664617372,-79.392786847,49.0,3.0,4.0,3.0,23.0
692,Late morning,2026-02-05T10:55:56.000,43.664611294,-79.392768679,49.0,3.0,4.0,3.0,23.0
693,Late morning,2026-02-05T10:55:57.000,43.664608942,-79.39274979,49.0,3.0,4.0,3.0,23.0
694,Late morning,2026-02-05T10:55:58.000,43.664605945,-79.392734226,49.0,3.0,4.0,3.0,23.0
695,Late morning,2026-02-05T10:55:59.000,43.664601544,-79.392721193,49.0,3.0,4.0,3.0,23.0
696,Late morning,2026-02-05T10:56:00.000,43.664600162,-79.392712808,49.0,3.0,4.0,3.0,23.0
697,Late morning,2026-02-05T10:56:01.000,43.664596608,-79.392700031,49.0,3.0,4.0,3.0,23.0
698,Late morning,2026-02-05T10:56:02.000,43.664593426,-79.392685655,49.0,2.0,2.0,2.0,23.0
699,Late morning,2026-02-05T10:56:03.000,43.664588077,-79.392669668,49.0,2.0,2.0,2.0,23.0
700,Late morning,2026-02-05T10:56:04.000,43.664584333,-79.392658477,49.0,2.0,2.0,2.0,23.0
701,Late morning,2026-02-05T10:56:05.000,43.664577691,-79.392638624,49.0,2.0,2.0,2.0,23.0
702,Late morning,2026-02-05T10:56:06.000,43.664573903,-79.392627302,49.0,2.0,2.0,2.0,23.0
703,Late morning,2026-02-05T10:56:07.000,43.664570385,-79.392616788,49.0,2.0,2.0,2.0,23.0
704,Late morning,2026-02-05T10:56:08.000,43.664564479,-79.392599137,49.0,2.0,2.0,2.0,23.0
705,Late morning,2026-02-05T10:56:09.000,43.664559646,-79.392584615,49.0,2.0,2.0,2.0,23.0
706,Late morning,2026-02-05T10:56:10.000,43.664554488,-79.392568678,49.0,2.0,2.0,2.0,23.0
707,Late morning,2026-02-05T10:56:11.000,43.664551607,-79.392559775,49.0,2.0,2.0,2.0,23.0
708,Late morning,2026-02-05T10:56:12.000,43.664546919,-79.392546727,49.0,2.0,2.0,2.0,23.0
709,Late morning,2026-02-05T10:56:13.000,43.664537246,-79.392545852,49.0,2.0,2.0,2.0,23.0
710,Late morning,2026-02-05T10:56:14.000,43.664532594,-79.392536391,49.0,1.0,1.0,1.0,23.0
711,Late morning,2026-02-05T10:56:15.000,43.664528273,-79.392537397,49.0,2.0,2.0,2.0,23.0
712,Late morning,2026-02-05T10:56:16.000,43.664520966,-79.392540482,49.0,2.0,2.0,2.0,23.0
713,Late morning,2026-02-05T10:56:17.000,43.664515808,-79.392554603,49.0,3.0,4.0,3.0,23.0
714,Late morning,2026-02-05T10:56:18.000,43.664505783,-79.392563349,49.0,3.0,4.0,3.0,24.0
715,Late morning,2026-02-05T10:56:19.000,43.664493544,-79.392572719,49.0,2.0,2.0,2.0,24.0
716,Late morning,2026-02-05T10:56:20.000,43.664481537,-79.392580977,49.0,2.0,2.0,2.0,24.0
717,Late morning,2026-02-05T10:56:21.000,43.664469737,-79.392594146,49.0,2.0,2.0,2.0,24.0
718,Late morning,2026-02-05T10:56:22.000,43.664451218,-79.392612657,49.0,3.0,4.0,3.0,24.0
719,Late morning,2026-02-05T10:56:23.000,43.664433283,-79.392634903,49.0,3.0,4.0,3.0,24.0
720,Late morning,2026-02-05T10:56:24.000,43.664426746,-79.392649006,49.0,3.0,4.0,3.0,24.0
721,Late morning,2026-02-05T10:56:25.000,43.664420873,-79.392660124,49.0,3.0,4.0,3.0,24.0
722,Late morning,2026-02-05T10:56:26.000,43.664416573,-79.392666443,49.0,3.0,4.0,3.0,24.0
723,Late morning,2026-02-05T10:56:27.000,43.664409206,-79.392680604,49.0,3.0,4.0,3.0,24.0
724,Late morning,2026-02-05T10:56:28.000,43.664400686,-79.392695267,48.0,3.0,4.0,3.0,24.0
725,Late morning,2026-02-05T10:56:29.000,43.664391838,-79.392710296,48.0,2.0,2.0,2.0,24.0
726,Late morning,2026-02-05T10:56:30.000,43.664387977,-79.392716793,48.0,2.0,2.0,2.0,24.0
727,Late morning,2026-02-05T10:56:31.000,43.664381903,-79.392727812,48.0,3.0,4.0,3.0,24.0
728,Late morning,2026-02-05T10:56:32.000,43.66437574,-79.392739379,48.0,3.0,4.0,3.0,24.0
729,Late morning,2026-02-05T10:56:33.000,43.664368555,-79.392750201,48.0,3.0,4.0,3.0,24.0
730,Late morning,2026-02-05T10:56:34.000,43.664360995,-79.392759287,48.0,3.0,4.0,3.0,24.0
731,Late morning,2026-02-05T10:56:35.000,43.664349697,-79.392774839,48.0,3.0,4.0,3.0,24.0
732,Late morning,2026-02-05T10:56:36.000,43.664340305,-79.392789632,48.0,2.0,2.0,2.0,24.0
733,Late morning,2026-02-05T10:56:37.000,43.66433297,-79.392802248,48.0,2.0,2.0,2.0,24.0
734,Late morning,2026-02-05T10:56:38.000,43.664324778,-79.392816277,48.0,2.0,2.0,2.0,24.0
735,Late morning,2026-02-05T10:56:39.000,43.664318386,-79.392826789,48.0,2.0,2.0,2.0,24.0
736,Late morning,2026-02-05T10:56:40.000,43.664306467,-79.392848116,48.0,2.0,2.0,2.0,24.0
737,Late morning,2026-02-05T10:56:41.000,43.664297679,-79.392860906,48.0,2.0,2.0,2.0,24.0
738,Late morning,2026-02-05T10:56:42.000,43.664288609,-79.392872706,48.0,2.0,2.0,2.0,24.0
739,Late morning,2026-02-05T10:56:43.000,43.664280159,-79.392889382,48.0,2.0,2.0,2.0,24.0
740,Late morning,2026-02-05T10:56:44.000,43.66427175,-79.392903893,48.0,2.0,2.0,2.0,24.0
741,Late morning,2026-02-05T10:56:45.000,43.664262972,-79.392920437,48.0,2.0,2.0,2.0,24.0
742,Late morning,2026-02-05T10:56:46.000,43.664255938,-79.392934461,48.0,3.0,4.0,3.0,24.0
743,Late morning,2026-02-05T10:56:47.000,43.664246955,-79.392948889,48.0,3.0,4.0,3.0,24.0
744,Late morning,2026-02-05T10:56:48.000,43.664238983,-79.392965049,48.0,3.0,4.0,3.0,24.0
745,Late morning,2026-02-05T10:56:49.000,43.664224742,-79.392986952,48.0,3.0,4.0,3.0,24.0
746,Late morning,2026-02-05T10:56:50.000,43.664213307,-79.393000576,48.0,3.0,4.0,3.0,24.0
747,Late morning,2026-02-05T10:56:51.000,43.664204097,-79.393015473,48.0,3.0,4.0,3.0,24.0
748,Late morning,2026-02-05T10:56:52.000,43.664196288,-79.393026262,48.0,3.0,4.0,3.0,24.0
749,Late morning,2026-02-05T10:56:53.000,43.664188049,-79.393037645,48.0,2.0,2.0,2.0,24.0
750,Late morning,2026-02-05T10:56:54.000,43.664178843,-79.393050363,48.0,2.0,2.0,2.0,24.0
751,Late morning,2026-02-05T10:56:55.000,43.664169606,-79.393063124,48.0,3.0,4.0,3.0,24.0
752,Late morning,2026-02-05T10:56:56.000,43.664158254,-79.393078071,48.0,3.0,4.0,3.0,24.0
753,Late morning,2026-02-05T10:56:57.000,43.664146097,-79.393093635,48.0,4.0,5.0,5.0,25.0
754,Late morning,2026-02-05T10:56:59.000,43.664129045,-79.393115468,48.0,,,,
755,Late morning,2026-02-05T10:56:59.000,43.664138282,-79.393103641,48.0,,,,
756,Late morning,2026-02-05T10:56:59.000,43.664129045,-79.393115468,,4.0,,,
757,Late morning,2026-02-05T10:56:59.000,43.664138282,-79.393103641,,4.0,,,
758,Late morning,2026-02-05T10:56:59.000,43.664129045,-79.393115468,,,5.0,,
759,Late morning,2026-02-05T10:56:59.000,43.664138282,-79.393103641,,,5.0,5.0,
760,Late morning,2026-02-05T10:56:59.000,43.664129045,-79.393115468,,,,5.0,25.0
761,Late morning,2026-02-05T10:56:59.000,43.664138282,-79.393103641,,,,,25.0
762,Late morning,2026-02-05T10:57:00.000,43.664123567,-79.393122481,48.0,3.0,4.0,3.0,25.0
763,Late morning,2026-02-05T10:57:01.000,43.66411629,-79.393131798,48.0,3.0,4.0,3.0,25.0
